Rank,Title,Year,Predicted_Rating,Recommendation_Score,Keywords_From_CSV,Female_Critiques_From_CSV,Hours_Themes_Alignment_From_CSV,Awards_From_CSV,Narrative_Type_From_CSV,Director,Rated,Content_Warnings,Released,Runtime,Runtime_mins,Genre,Primary_Genre,Secondary_Genre,IMDb_Rating,imdbRating,imdbVotes,Metascore,Has_Oscar,Award_Count,Awards,Writer,Actors,Plot,Language,Country,imdbID,Type,DVD,BoxOffice,Production,Mood_Tags,Pacing,Style_Tags,Themes,Lead_Gender,Narrative_Structure,Ending_Type,Character_Arcs,Is_Adaptation,Budget_Level,Special_Effects,Filming_Location_Diversity,Has_LGBT,Has_Cinematography,Has_Screenplay,Has_Plot_Twist,Genre_Count,Is_Drama,Is_Comedy,Is_Crime,Is_History,Is_Romance,Is_Action,Is_Adventure,Is_Sci_Fi
941,The Nightingale's Prayer,1959,8.098,0.647,,,,,,Henry Barakat,N/A,N/A,08 Oct 1959,109 min,109,"Drama, Romance",Drama,Romance,8.1,8.1,2015,0.0,0.0,1.0,1 nomination,"Henry Barakat, Youssef Gohar, Taha Hussein","Faten Hamamah, Ahmad Mazhar, Aminah Rizq","This compelling tale of love and betrayal, set in the upper Egyptian countryside, follows the story of Amna as she plots her revenge on the engineer who destroyed her family's honor.",Arabic,Egypt,tt0231477,movie,N/A,N/A,N/A,"dark, emotional",medium,intimate,"betrayal, revenge, family, love",female,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
942,The Old Man and the Sea,1999,5.38,0.319,,,,,,Aleksandr Petrov,N/A,,1999-07-03,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0207639,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
943,The Orphan,1960,5.31,0.315,,,,,,Sun-Fung Lee,N/A,,1960-03-03,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0193458,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
944,The Orphanage,2007,5.28,0.314,,,,,,J.A. Bayona,N/A,,2008-01-11,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0464141,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
945,The Outlaws,2017,6.09,0.354,,,,,,Yunsung Kang,N/A,,2017-10-06,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt7468056,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
946,The Painting Pool,2013,6.03,0.352,,,,,,Maziar Miri,N/A,,2013-03-13,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt2848876,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
947,The Passion of Joan of Arc,1928,5.31,0.315,,,,,,Carl Theodor Dreyer,N/A,,1928-10-25,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0019254,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
948,The Past,2013,6.03,0.352,,,,,,Asghar Farhadi,N/A,,2013-05-17,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt2404461,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
949,The Paternal House,2012,5.99,0.35,,,,,,Kianoush Ayari,N/A,,2014-12-25,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt2420018,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
950,The Pear Tree,1998,5.38,0.319,,,,,,Dariush Mehrjui,N/A,,1998-10,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0187809,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
951,The Pornographers,1966,5.33,0.316,,,,,,Shôhei Imamura,N/A,,1966-08-12,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0060560,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
952,The Postman,1972,5.33,0.316,,,,,,Dariush Mehrjui,N/A,,1972,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0066233,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
953,The Princess and the Warrior,2000,5.38,0.319,,,,,,Tom Tykwer,N/A,,2000-10-12,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0203632,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
954,The Private Eyes,1976,5.32,0.316,,,,,,Michael Hui,N/A,,1976-12-16,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0074179,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
955,The Punch Bowl,1944,5.31,0.315,,,,,,Helmut Weiss,N/A,,1944-04-07,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0036818,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
956,The Puppetmaster,1993,5.33,0.316,,,,,,Hsiao-Hsien Hou,N/A,,1993-12-08,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0107157,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
957,The Purple Hairpin,1959,5.31,0.315,,,,,,Tit Lee,N/A,,1959-02-18,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0205599,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
958,The Raven,1977,5.32,0.316,,,,,,Bahram Beyzaie,N/A,,1977,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0074732,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
959,The Red Detachment of Women,1961,5.31,0.315,,,,,,Jin Xie,N/A,,1961,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0472622,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
960,The Red Ribbon,1999,5.38,0.319,,,,,,Ebrahim Hatamikia,N/A,,1999-10-15,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0220363,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
961,The Report,1977,5.32,0.316,,,,,,Abbas Kiarostami,N/A,,1977,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0076098,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
962,The Rules of the Game,1939,5.31,0.315,,,,,,Jean Renoir,N/A,,1950-04-08,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0031885,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
963,The Sandwich Man,1983,5.32,0.316,,,,,,"Hsiao-Hsien Hou, Chuang-Hsiang Tseng, Jen Wan",N/A,,1983-09-02,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0085503,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
964,The Scent of Joseph's Shirt,1995,5.33,0.316,,,,,,Ebrahim Hatamikia,N/A,,1995,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0112562,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
965,The Second Wife,1967,8.173,0.647,,,,,,Salah Abouseif,N/A,N/A,16 Oct 1967,105 min,105,Drama,Drama,Unknown,7.9,7.9,981,0.0,0.0,0.0,N/A,"Salah Abouseif, Ahmad Rushdy Saleh, Mustafa Samy","Suad Husni, Shukri Sarhan, Sanaa Gameel","A corrupt mayor, who rules the village's people with power and injustice, forces another poor man's wife secretly to marry him in order to have a child.","Arabic, German",Egypt,tt0062519,movie,N/A,N/A,N/A,emotional,medium,intimate,"family, justice",unknown,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,The Secret,1979,5.32,0.316,,,,,,Ann Hui,N/A,,1979-11-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0079146,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
967,The Secret of the Grain,2007,8.171,0.637,,,,,,Abdellatif Kechiche,Not Rated,Not Rated,12 Dec 2007,151 min,151,Drama,Drama,Unknown,7.4,7.4,8145,83.0,0.0,2.0,19 wins & 9 nominations total,"Abdellatif Kechiche, Ghalya Lacroix","Habib Boufares, Hafsia Herzi, Farida Benkhetache","At the port of Sète, Mr. Slimani, a tired 60-year-old, drags himself toward a shipyard job that has become more and more difficult to cope with as the years go by. He is a divorced father who forces himself to stay close to his family despite the schisms and tensions that are easily sparked off and that financial difficulties make even more intense. He is going through a delicate period in his life and, recently, everything seems to make him feel useless: a failure. He wants to escape from it all and set up his own restaurant. However, it appears to be an unreachable dream given his meager, irregular salary that is not anywhere near enough to supply what he needs to realize his ambition. But he can still dream and talk about it with his family in particular. A family that gradually gives its support to this project, which comes to symbolize the means to a better life. Thanks to its ingeniousness and hard work, this dream soon becomes a reality...or almost....","French, Arabic, Russian",France,tt0487419,movie,N/A,"$86,356",N/A,emotional,epic,intimate,family,male,surreal,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,The Seventh Continent,1989,5.32,0.316,,,,,,Michael Haneke,N/A,,1992-10-09,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0098327,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
969,The Silences of the Palace,1994,8.193,0.638,,,,,,Moufida Tlatli,N/A,N/A,07 Sep 1994,116 min,116,Drama,Drama,Unknown,7.4,7.4,1119,0.0,0.0,1.0,7 wins,"Nouri Bouzid, Moufida Tlatli","Hind Sabri, Ghalya Lacroix, Nejia Ouerghi","Set in 1950s Tunisia, a 25-year-old woman, Alia, returns to her place of birth-a prince's palace in which her mother, Khedija, worked as a house servant and mistress of prince Sid' Ali. She had fled the palace ten years earlier, at which time she spent burying tortured memories of her childhood. In her visit to pay respects for the death of the prince, she wanders through the largely abandoned palace where she is confronted by these memories represented as detailed flashbacks of her childhood. She begins to piece together a narrative about her mother's sexuality and sexual exploitation in a space ordered by gender and class difference, and is re-awakened to her persistent questioning about her father's identity. As she negotiates her past, she also deals with her current relationship to her lover, Lotfi, who has asked her to have another abortion. Her development throughout the film contrasts her awakening to a past of sexual and social servitude which many of the female servants experienced in the palace against her own contested independence fraught with pain, conflict and uncertainty.","Arabic, French","Tunisia, France",tt0111055,movie,N/A,N/A,N/A,"dark, emotional",medium,intimate,"family, love",female,non-linear,tragic,self-discovery,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,The Snow on the Pines,2012,5.99,0.35,,,,,,Payman Maadi,N/A,,2013-04-09,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt2357790,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
971,The Soft Skin,1964,5.33,0.316,,,,,,François Truffaut,N/A,,1964-04-20,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0058458,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
972,The Soil,1973,5.33,0.316,,,,,,Masud Kimiai,N/A,,1973,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0068800,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
973,The Song of Sparrows,2008,5.31,0.315,,,,,,Majid Majidi,N/A,,2008-10-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0997246,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
974,The Spanish Apartment,2002,5.34,0.317,,,,,,Cédric Klapisch,N/A,,2003-06-20,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0283900,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
975,The Sparrow,1972,7.791,0.606,,,,,,Youssef Chahine,N/A,N/A,28 Oct 2007,105 min,105,Drama,Drama,Unknown,6.8,6.8,410,0.0,0.0,0.0,N/A,Youssef Chahine,"Salah Qabil, Ali El Sherif, Mahmoud Al Meleji","Set shortly before and during the Six-Day War in June of 1967, The Sparrow follows a young police officer stationed in a small village in Upper Egypt whose inhabitants suffer from the harassment of a corrupt businessman.",Arabic,"Egypt, Algeria",tt0068225,movie,N/A,N/A,N/A,emotional,medium,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,medium,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,The Spooky Bunch,1980,5.32,0.316,,,,,,Ann Hui,N/A,,1980-05-22,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0081803,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
977,The Spring River Flows East,1947,5.31,0.315,,,,,,"Chusheng Cai, Junli Zheng",N/A,,1947,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0040009,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
978,The Spy Gone North,2018,6.18,0.359,,,,,,Yoon Jong-bin,N/A,,2018-08-17,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt8290698,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
979,The Stone Lion,1987,5.32,0.316,,,,,,Masoud Jafari Jozani,N/A,,1994-01-28,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0122708,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
980,The Story of a Cheat,1936,5.31,0.315,,,,,,Sacha Guitry,N/A,,1938-09-26,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0028201,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
981,The Story of a Discharged Prisoner,1967,5.33,0.316,,,,,,Kong Lung,N/A,,1967-09-13,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0193645,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
982,The Street Player,1983,5.32,0.316,,,,,,Mohamed Khan,N/A,,1983-07,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0327835,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
983,The Suspect,2013,6.03,0.352,,,,,,Won Shin-yeon,N/A,,2014-01-10,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt3404158,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
984,The Swamp,2001,5.39,0.319,,,,,,Lucrecia Martel,N/A,,2001-04-12,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0240419,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
985,The Swimming Pool,1969,5.33,0.316,,,,,,Jacques Deray,N/A,,1970-08,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0064816,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
986,The Sword of Doom,1966,5.33,0.316,,,,,,Kihachi Okamoto,N/A,,1966-07-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0060277,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
987,The Tale of Tales,1979,5.32,0.316,,,,,,Yuri Norstein,N/A,,1979,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0079986,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
988,The Tale of Zatoichi,1962,5.31,0.315,,,,,,Kenji Misumi,N/A,,1962-04-18,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0056714,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
989,The Taste of Others,2000,5.38,0.319,,,,,,Agnès Jaoui,N/A,,2000-03-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0216787,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
990,The Tenant,1976,5.32,0.316,,,,,,Roman Polanski,N/A,,1976-05-26,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0074811,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
991,The Tenants,1987,5.32,0.316,,,,,,Dariush Mehrjui,N/A,,1987,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0099492,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
992,The Terrorizers,1986,5.32,0.316,,,,,,Edward Yang,N/A,,1986-12-19,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0091355,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
993,The Testament of Dr. Mabuse,1933,5.31,0.315,,,,,,Fritz Lang,N/A,,1943-03-19,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0023563,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
994,The Thieves,2012,5.99,0.35,,,,,,Dong-hoon Choi,N/A,,2012-07-25,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt2330866,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
995,The Time That Remains,2009,8.03,0.648,,,,,,Elia Suleiman,Not Rated,Not Rated,12 Aug 2009,109 min,109,"Drama, History",Drama,History,7.1,7.1,3028,74.0,0.0,2.0,5 wins & 7 nominations total,Elia Suleiman,"Menashe Noy, Elia Suleiman, Baher Agbariya",An examination of the creation of the state of Israel in 1948 through to the present day.,"Arabic, Hebrew, English","France, Belgium, Italy, United Arab Emirates",tt1037163,movie,N/A,"$32,869",N/A,emotional,medium,intimate,general,unknown,linear,neutral,minimal,original,low,minimal,high,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
996,The Touch,1980,5.32,0.316,,,,,,Sai Paranjpye,N/A,,1980-01-30,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0079938,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
997,The Traveler,1974,5.32,0.316,,,,,,Abbas Kiarostami,N/A,,1974,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0071859,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
998,The Treacherous,2015,6.01,0.35,,,,,,Kyu-dong Min,N/A,,2015-04-04,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt4844288,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
999,The Trespasser,2001,5.39,0.319,,,,,,Beto Brant,N/A,,2002-04-05,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0303408,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1000,The Tunnel,2001,5.39,0.319,,,,,,Roland Suso Richter,N/A,,2001-01-21,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0251447,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1001,The Tyrant Father,1941,5.31,0.315,,,,,,António Lopes Ribeiro,N/A,,1941-09-19,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0033994,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1002,The Umbrellas of Cherbourg,1964,5.33,0.316,,,,,,Jacques Demy,N/A,,1964-12-16,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0058450,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003,The Unfaithful Wife,1969,5.33,0.316,,,,,,Claude Chabrol,N/A,,1969-11-10,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0064323,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1004,The Unfinished Song,2001,5.39,0.319,,,,,,Maziar Miri,N/A,,2001-02-06,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0277975,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1005,The Untamed,2016,5.99,0.35,,,,,,Amat Escalante,N/A,,2017-07-21,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt5265960,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1006,The Vanished,2018,6.18,0.359,,,,,,Chang-hee Lee,N/A,,2018-03-07,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt6955298,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1007,The Very Same Munchhausen,1980,5.32,0.316,,,,,,Mark Zakharov,N/A,,1980-01-01,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0080037,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1008,The Villainess,2017,6.09,0.354,,,,,,Jung Byung-gil,N/A,,2017-06-08,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt6777338,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1009,The Wages of Fear,1953,5.31,0.315,,,,,,Henri-Georges Clouzot,N/A,,1955-02-16,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0046268,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1010,The Wailing,2016,5.99,0.35,,,,,,Na Hong-jin,N/A,,2016-06-03,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt5215952,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1011,The Warden,2019,6.22,0.361,,,,,,Nima Javidi,N/A,,2019-06-05,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt8522820,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1012,The Water-Carrier Is Dead,1977,7.802,0.61,,,,,,Salah Abouseif,N/A,N/A,20 Nov 1977,100 min,100,Drama,Drama,Unknown,7.0,7.0,288,0.0,0.0,0.0,N/A,"Youssef El Sebai, Mohsen Zayed","Farid Shawqi, Ezzat El Alaili, Shouweikar","The story of the friendship that develops between two men with quite different world views. One, a water carrier whose wife has died twenty years before, spends his days thinking about her. The other, who works in the funeral business, spends his life in the pursuit of pleasure because he recognizes that death will bring an end to all enjoyment. They meet and become friends. Through this friendship the water carrier is encouraged to change his morbid way of thinking and to enjoy life.",Arabic,Egypt,tt0076663,movie,N/A,N/A,N/A,"dark, inspiring, uplifting, emotional",medium,intimate,friendship,male,linear,tragic,redemption,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,The Wedding Banquet,1993,5.33,0.316,,,,,,Ang Lee,N/A,,1993-08-04,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0107156,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1014,The White Balloon,1995,5.33,0.316,,,,,,Jafar Panahi,N/A,,1995,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0112445,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1015,The White Meadows,2009,5.43,0.321,,,,,,Mohammad Rasoulof,N/A,,2010-04-23,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt1509132,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1016,The Wife of an Important Man,1987,8.173,0.647,,,,,,Mohamed Khan,N/A,N/A,11 Jan 1988,115 min,115,Drama,Drama,Unknown,7.9,7.9,2003,0.0,0.0,1.0,1 nomination total,Raouf Tawfik,"Mervat Amin, Ahmed Zaki, Abdel Halim Hafez","When Mona marries the seemingly decent police officer Hisham, she finds out there is more into him than what he shows to the people.",Arabic,Egypt,tt0171922,movie,N/A,N/A,N/A,emotional,medium,intimate,general,ensemble,linear,neutral,minimal,original,low,minimal,low,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,"The Wild, Wild Rose",1960,5.31,0.315,,,,,,Tian-Lin Wang,N/A,,1960-10-04,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0199156,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1018,The Willow Tree,2005,5.25,0.312,,,,,,Majid Majidi,N/A,,2007-08-03,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0415607,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1019,The Wind Carpet,2003,5.3,0.315,,,,,,Kamal Tabrizi,N/A,,2003-05-17,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0371772,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1020,The Wind Will Carry Us,1999,5.38,0.319,,,,,,Abbas Kiarostami,N/A,,1999-11-24,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0209463,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1021,The Winter,1969,5.33,0.316,,,,,,Han Hsiang Li,N/A,,1969-01-09,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0186699,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1022,The Winter of Three Hairs,1949,5.31,0.315,,,,,,"Gong Yan, Ming Zhao",N/A,,1949-12,0 min,0,,,,0.0,0.0,0,,,,,,,,,,tt0470084,movie,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
